Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
72.17995,S,72.17995,0.02756414,0,0.97,0,0,55.34218,0.04172521,0,0,0,0,0.0171432870871868,0.0171432870871868,0,-30.98112,-30.98112,-23.472,0,-0.09236668,10821.37,2722.231
72.27995,S,72.27995,0.02756232,0,0.97,0,0,55.34218,0.04172519,0,0,0,0,0.017138136509196,0.017138136509196,0,-30.9794,-30.9794,-23.472,0,-0.09236668,10818.27,2719.884
72.37994,S,72.37994,0.02756051,0,0.97,0,0,55.34218,0.04172523,0,0,0,0,0.0171384361207743,0.0171384361207743,0,-30.97769,-30.97769,-23.472,0,-0.09236668,10815.17,2717.537
72.47994,S,72.47994,0.02755868,0,0.97,0,0,55.34218,0.04172524,0,0,0,0,0.0171627062619422,0.0171627062619422,0,-30.97597,-30.97597,-23.472,0,-0.09236668,10812.07,2715.189
72.57994,S,72.57994,0.02755687,0,0.97,0,0,55.34218,0.04172525,0,0,0,0,0.0171312151455396,0.0171312151455396,0,-30.97426,-30.97426,-23.472,0,-0.09236668,10808.98,2712.842
72.67994,S,72.67994,0.02755506,0,0.97,0,0,55.34218,0.04172524,0,0,0,0,0.017123703771972,0.017123703771972,0,-30.97255,-30.97255,-23.472,0,-0.09236668,10805.88,2710.495
72.77994,S,72.77994,0.02755323,0,0.97,0,0,55.34218,0.04172526,0,0,0,0,0.0171423810207685,0.0171423810207685,0,-30.97083,-30.97083,-23.472,0,-0.09236668,10802.78,2708.148
72.87994,S,72.87994,0.02755142,0,0.97,0,0,55.34218,0.0417253,0,0,0,0,0.0171435210024882,0.0171435210024882,0,-30.96912,-30.96912,-23.472,0,-0.09236668,10799.69,2705.801
72.97993,S,72.97993,0.02754961,0,0.97,0,0,55.34218,0.04172529,0,0,0,0,0.0171304239047885,0.0171304239047885,0,-30.96741,-30.96741,-23.472,0,-0.09236668,10796.59,2703.454
73.07993,S,73.07993,0.02754778,0,0.97,0,0,55.34218,0.0417253,0,0,0,0,0.017151134866765,0.017151134866765,0,-30.96569,-30.96569,-23.472,0,-0.09236668,10793.49,2701.106
73.17993,S,73.17993,0.02754597,0,0.97,0,0,55.34218,0.0417253,0,0,0,0,0.0171160983523961,0.0171160983523961,0,-30.96398,-30.96398,-23.472,0,-0.09236668,10790.4,2698.759
73.27993,S,73.27993,0.02754416,0,0.97,0,0,55.34218,0.04172534,0,0,0,0,0.0171356230568307,0.0171356230568307,0,-30.96227,-30.96227,-23.472,0,-0.09236668,10787.3,2696.412
73.37993,S,73.37993,0.02754234,0,0.97,0,0,55.34218,0.04172533,0,0,0,0,0.0171201681370121,0.0171201681370121,0,-30.96056,-30.96056,-23.472,0,-0.09236668,10784.2,2694.065
73.47993,S,73.47993,0.02754053,0,0.97,0,0,55.34218,0.04172536,0,0,0,0,0.0171385080095732,0.0171385080095732,0,-30.95885,-30.95885,-23.472,0,-0.09236668,10781.11,2691.718
73.57993,S,73.57993,0.02753872,0,0.97,0,0,55.34218,0.04172535,0,0,0,0,0.0171218751417612,0.0171218751417612,0,-30.95714,-30.95714,-23.472,0,-0.09236668,10778.01,2689.371
73.67992,S,73.67992,0.0275369,0,0.97,0,0,55.34218,0.04172539,0,0,0,0,0.0171390304435235,0.0171390304435235,0,-30.95543,-30.95543,-23.472,0,-0.09236668,10774.92,2687.023
73.77992,S,73.77992,0.02753509,0,0.97,0,0,55.34218,0.04172538,0,0,0,0,0.0171212198880468,0.0171212198880468,0,-30.95372,-30.95372,-23.472,0,-0.09236668,10771.82,2684.676
73.87992,S,73.87992,0.02753328,0,0.97,0,0,55.34218,0.0417254,0,0,0,0,0.0171371908801206,0.0171371908801206,0,-30.95201,-30.95201,-23.472,0,-0.09236668,10768.73,2682.329
73.97992,S,73.97992,0.02753146,0,0.97,0,0,55.34218,0.04172541,0,0,0,0,0.0171487534301278,0.0171487534301278,0,-30.95029,-30.95029,-23.472,0,-0.09236668,10765.63,2679.982
74.07992,S,74.07992,0.02752964,0,0.97,0,0,55.34218,0.0417254,0,0,0,0,0.0171122185115635,0.0171122185115635,0,-30.94858,-30.94858,-23.472,0,-0.09236668,10762.54,2677.635
74.17992,S,74.17992,0.02752783,0,0.97,0,0,55.34218,0.04172543,0,0,0,0,0.0171225959819168,0.0171225959819168,0,-30.94687,-30.94687,-23.472,0,-0.09236668,10759.44,2675.288
74.27991,S,74.27991,0.02752602,0,0.97,0,0,55.34218,0.04172545,0,0,0,0,0.0171361946011785,0.0171361946011785,0,-30.94516,-30.94516,-23.472,0,-0.09236668,10756.35,2672.94
74.37991,S,74.37991,0.02752421,0,0.97,0,0,55.34218,0.04172545,0,0,0,0,0.0171148480282923,0.0171148480282923,0,-30.94345,-30.94345,-23.472,0,-0.09236668,10753.25,2670.593
74.47991,S,74.47991,0.02752239,0,0.97,0,0,55.34218,0.04172547,0,0,0,0,0.0171272631219992,0.0171272631219992,0,-30.94174,-30.94174,-23.472,0,-0.09236668,10750.16,2668.246
74.57991,S,74.57991,0.02752058,0,0.97,0,0,55.34218,0.04172545,0,0,0,0,0.0171047399037363,0.0171047399037363,0,-30.94003,-30.94003,-23.472,0,-0.09236668,10747.06,2665.899
74.67991,S,74.67991,0.02751877,0,0.97,0,0,55.34218,0.04172548,0,0,0,0,0.0171159717329985,0.0171159717329985,0,-30.93832,-30.93832,-23.472,0,-0.09236668,10743.97,2663.552
74.77991,S,74.77991,0.02751696,0,0.97,0,0,55.34218,0.04172546,0,0,0,0,0.0170922721296805,0.0170922721296805,0,-30.93661,-30.93661,-23.472,0,-0.09236668,10740.88,2661.205
74.87991,S,74.87991,0.02751514,0,0.97,0,0,55.34218,0.04172549,0,0,0,0,0.0171023209555869,0.0171023209555869,0,-30.9349,-30.9349,-23.472,0,-0.09236668,10737.78,2658.857
74.9799,S,74.9799,0.02751333,0,0.97,0,0,55.34218,0.04172551,0,0,0,0,0.0171079619935313,0.0171079619935313,0,-30.93319,-30.93319,-23.472,0,-0.09236668,10734.69,2656.51
75.0799,S,75.0799,0.02751152,0,0.97,0,0,55.34218,0.04172549,0,0,0,0,0.0170863113111892,0.0170863113111892,0,-30.93148,-30.93148,-23.472,0,-0.09236668,10731.6,2654.163
75.1799,S,75.1799,0.02750971,0,0.97,0,0,55.34218,0.04172551,0,0,0,0,0.0170907697376066,0.0170907697376066,0,-30.92977,-30.92977,-23.472,0,-0.09236668,10728.5,2651.816
75.2799,S,75.2799,0.02750789,0,0.97,0,0,55.34218,0.04172553,0,0,0,0,0.0170984499667668,0.0170984499667668,0,-30.92806,-30.92806,-23.472,0,-0.09236668,10725.41,2649.469
75.3799,S,75.3799,0.02750608,0,0.97,0,0,55.34218,0.04172551,0,0,0,0,0.0170712193972236,0.0170712193972236,0,-30.92635,-30.92635,-23.472,0,-0.09236668,10722.32,2647.122
75.4799,S,75.4799,0.02750427,0,0.97,0,0,55.34218,0.04172553,0,0,0,0,0.0170777174066785,0.0170777174066785,0,-30.92464,-30.92464,-23.472,0,-0.09236668,10719.23,2644.774
75.5799,S,75.5799,0.02750246,0,0.97,0,0,55.34218,0.04172553,0,0,0,0,0.0170493114938353,0.0170493114938353,0,-30.92294,-30.92294,-23.472,0,-0.09236668,10716.13,2642.427
75.67989,S,75.67989,0.02750066,0,0.97,0,0,55.34218,0.04172555,0,0,0,0,0.0170754173134284,0.0170754173134284,0,-30.92123,-30.92123,-23.472,0,-0.09236668,10713.04,2640.08
75.77989,S,75.77989,0.02749884,0,0.97,0,0,55.34218,0.04172556,0,0,0,0,0.0170763272571008,0.0170763272571008,0,-30.91952,-30.91952,-23.472,0,-0.09236668,10709.95,2637.733
75.87989,S,75.87989,0.02749703,0,0.97,0,0,55.34218,0.04172554,0,0,0,0,0.0170499729663547,0.0170499729663547,0,-30.91781,-30.91781,-23.472,0,-0.09236668,10706.86,2635.386
75.97989,S,75.97989,0.02749523,0,0.97,0,0,55.34218,0.04172558,0,0,0,0,0.0170497013427138,0.0170497013427138,0,-30.91611,-30.91611,-23.472,0,-0.09236668,10703.77,2633.039
76.07989,S,76.07989,0.02749342,0,0.97,0,0,55.34218,0.04172555,0,0,0,0,0.0170429667245458,0.0170429667245458,0,-30.9144,-30.9144,-23.472,0,-0.09236668,10700.67,2630.691
76.17989,S,76.17989,0.02749161,0,0.97,0,0,55.34218,0.04172559,0,0,0,0,0.0170415149513801,0.0170415149513801,0,-30.9127,-30.9127,-23.472,0,-0.09236668,10697.58,2628.344
76.27988,S,76.27988,0.0274898,0,0.97,0,0,55.34218,0.04172561,0,0,0,0,0.0170640823194717,0.0170640823194717,0,-30.91099,-30.91099,-23.472,0,-0.09236668,10694.49,2625.997
76.37988,S,76.37988,0.027488,0,0.97,0,0,55.34218,0.04172561,0,0,0,0,0.0170347923722716,0.0170347923722716,0,-30.90929,-30.90929,-23.472,0,-0.09236668,10691.4,2623.65
76.47988,S,76.47988,0.0274862,0,0.97,0,0,55.34218,0.04172564,0,0,0,0,0.0170523675832186,0.0170523675832186,0,-30.90759,-30.90759,-23.472,0,-0.09236668,10688.31,2621.303
76.57988,S,76.57988,0.02748439,0,0.97,0,0,55.34218,0.04172565,0,0,0,0,0.0170731677642522,0.0170731677642522,0,-30.90588,-30.90588,-23.472,0,-0.09236668,10685.22,2618.956
76.67988,S,76.67988,0.02748258,0,0.97,0,0,55.34218,0.04172565,0,0,0,0,0.0170383027393868,0.0170383027393868,0,-30.90418,-30.90418,-23.472,0,-0.09236668,10682.13,2616.608
76.77988,S,76.77988,0.02748078,0,0.97,0,0,55.34218,0.04172568,0,0,0,0,0.0170579258490662,0.0170579258490662,0,-30.90248,-30.90248,-23.472,0,-0.09236668,10679.04,2614.261
76.87988,S,76.87988,0.02747897,0,0.97,0,0,55.34218,0.04172569,0,0,0,0,0.0170731447284638,0.0170731447284638,0,-30.90077,-30.90077,-23.472,0,-0.09236668,10675.95,2611.914
76.97987,S,76.97987,0.02747717,0,0.97,0,0,55.34218,0.04172569,0,0,0,0,0.0170403346037418,0.0170403346037418,0,-30.89907,-30.89907,-23.472,0,-0.09236668,10672.86,2609.567
77.07987,S,77.07987,0.02747536,0,0.97,0,0,55.34218,0.04172571,0,0,0,0,0.0170543768002886,0.0170543768002886,0,-30.89737,-30.89737,-23.472,0,-0.09236668,10669.77,2607.22
77.17987,S,77.17987,0.02747355,0,0.97,0,0,55.34218,0.04172572,0,0,0,0,0.0170716443552479,0.0170716443552479,0,-30.89566,-30.89566,-23.472,0,-0.09236668,10666.68,2604.873
77.27987,S,77.27987,0.02747175,0,0.97,0,0,55.34218,0.04172572,0,0,0,0,0.0170332603194439,0.0170332603194439,0,-30.89396,-30.89396,-23.472,0,-0.09236668,10663.59,2602.525
77.37987,S,77.37987,0.02746995,0,0.97,0,0,55.34218,0.04172574,0,0,0,0,0.0170493515800914,0.0170493515800914,0,-30.89226,-30.89226,-23.472,0,-0.09236668,10660.5,2600.178
77.47987,S,77.47987,0.02746814,0,0.97,0,0,55.34218,0.04172575,0,0,0,0,0.0170610389987615,0.0170610389987615,0,-30.89055,-30.89055,-23.472,0,-0.09236668,10657.41,2597.831
77.57986,S,77.57986,0.02746633,0,0.97,0,0,55.34218,0.04172577,0,0,0,0,0.0170551403573214,0.0170551403573214,0,-30.88885,-30.88885,-23.472,0,-0.09236668,10654.32,2595.484
77.67986,S,77.67986,0.02746453,0,0.97,0,0,55.34218,0.04172577,0,0,0,0,0.0170352225425674,0.0170352225425674,0,-30.88715,-30.88715,-23.472,0,-0.09236668,10651.23,2593.137
77.77986,S,77.77986,0.02746272,0,0.97,0,0,55.34218,0.04172577,0,0,0,0,0.0170489598021604,0.0170489598021604,0,-30.88544,-30.88544,-23.472,0,-0.09236668,10648.15,2590.79
77.87986,S,77.87986,0.02746092,0,0.97,0,0,55.34218,0.04172575,0,0,0,0,0.0170070590885842,0.0170070590885842,0,-30.88374,-30.88374,-23.472,0,-0.09236668,10645.06,2588.442
77.97986,S,77.97986,0.02745912,0,0.97,0,0,55.34218,0.04172578,0,0,0,0,0.0170196208309079,0.0170196208309079,0,-30.88204,-30.88204,-23.472,0,-0.09236668,10641.97,2586.095
78.07986,S,78.07986,0.02745732,0,0.97,0,0,55.34218,0.0417258,0,0,0,0,0.0170277791195588,0.0170277791195588,0,-30.88034,-30.88034,-23.472,0,-0.09236668,10638.88,2583.748
78.17986,S,78.17986,0.02745552,0,0.97,0,0,55.34218,0.04172583,0,0,0,0,0.0170391634137772,0.0170391634137772,0,-30.87864,-30.87864,-23.472,0,-0.09236668,10635.79,2581.401
78.27985,S,78.27985,0.02745371,0,0.97,0,0,55.34218,0.04172583,0,0,0,0,0.0170461443837411,0.0170461443837411,0,-30.87693,-30.87693,-23.472,0,-0.09236668,10632.71,2579.054
78.37985,S,78.37985,0.02745191,0,0.97,0,0,55.34218,0.04172581,0,0,0,0,0.0170051280941479,0.0170051280941479,0,-30.87523,-30.87523,-23.472,0,-0.09236668,10629.62,2576.707
78.47985,S,78.47985,0.0274501,0,0.97,0,0,55.34218,0.04172583,0,0,0,0,0.0170109341942677,0.0170109341942677,0,-30.87353,-30.87353,-23.472,0,-0.09236668,10626.53,2574.359
78.57985,S,78.57985,0.0274483,0,0.97,0,0,55.34218,0.04172585,0,0,0,0,0.0170199665588058,0.0170199665588058,0,-30.87183,-30.87183,-23.472,0,-0.09236668,10623.44,2572.012
78.67985,S,78.67985,0.0274465,0,0.97,0,0,55.34218,0.04172583,0,0,0,0,0.0169942034001096,0.0169942034001096,0,-30.87013,-30.87013,-23.472,0,-0.09236668,10620.36,2569.665
78.77985,S,78.77985,0.0274447,0,0.97,0,0,55.34218,0.04172585,0,0,0,0,0.0170020624401559,0.0170020624401559,0,-30.86843,-30.86843,-23.472,0,-0.09236668,10617.27,2567.318
78.87984,S,78.87984,0.0274429,0,0.97,0,0,55.34218,0.04172587,0,0,0,0,0.0170055185440034,0.0170055185440034,0,-30.86673,-30.86673,-23.472,0,-0.09236668,10614.18,2564.971
78.97984,S,78.97984,0.0274411,0,0.97,0,0,55.34218,0.04172589,0,0,0,0,0.0170122011708571,0.0170122011708571,0,-30.86503,-30.86503,-23.472,0,-0.09236668,10611.1,2562.624
79.07984,S,79.07984,0.0274393,0,0.97,0,0,55.34218,0.04172587,0,0,0,0,0.0169841019204284,0.0169841019204284,0,-30.86333,-30.86333,-23.472,0,-0.09236668,10608.01,2560.276
79.17984,S,79.17984,0.02743749,0,0.97,0,0,55.34218,0.04172589,0,0,0,0,0.0169896117392483,0.0169896117392483,0,-30.86163,-30.86163,-23.472,0,-0.09236668,10604.92,2557.929
79.27984,S,79.27984,0.02743569,0,0.97,0,0,55.34218,0.0417259,0,0,0,0,0.0169907188804572,0.0169907188804572,0,-30.85993,-30.85993,-23.472,0,-0.09236668,10601.84,2555.582
79.37984,S,79.37984,0.02743389,0,0.97,0,0,55.34218,0.04172588,0,0,0,0,0.0169646837713842,0.0169646837713842,0,-30.85823,-30.85823,-23.472,0,-0.09236668,10598.75,2553.235
79.47984,S,79.47984,0.02743209,0,0.97,0,0,55.34218,0.04172589,0,0,0,0,0.0169684331890849,0.0169684331890849,0,-30.85653,-30.85653,-23.472,0,-0.09236668,10595.67,2550.888
79.57983,S,79.57983,0.02743029,0,0.97,0,0,55.34218,0.0417259,0,0,0,0,0.0169677801230748,0.0169677801230748,0,-30.85483,-30.85483,-23.472,0,-0.09236668,10592.58,2548.541
79.67983,S,79.67983,0.02742849,0,0.97,0,0,55.34218,0.04172592,0,0,0,0,0.016970354032587,0.016970354032587,0,-30.85313,-30.85313,-23.472,0,-0.09236668,10589.5,2546.193
79.77983,S,79.77983,0.0274267,0,0.97,0,0,55.34218,0.04172592,0,0,0,0,0.0169381699380722,0.0169381699380722,0,-30.85144,-30.85144,-23.472,0,-0.09236668,10586.41,2543.846
79.87983,S,79.87983,0.02742489,0,0.97,0,0,55.34218,0.04172593,0,0,0,0,0.0169604100761376,0.0169604100761376,0,-30.84974,-30.84974,-23.472,0,-0.09236668,10583.33,2541.499
79.97983,S,79.97983,0.0274231,0,0.97,0,0,55.34218,0.04172594,0,0,0,0,0.0169574110099973,0.0169574110099973,0,-30.84804,-30.84804,-23.472,0,-0.09236668,10580.24,2539.152
80.07983,S,80.07983,0.0274213,0,0.97,0,0,55.34218,0.04172595,0,0,0,0,0.0169576391777255,0.0169576391777255,0,-30.84634,-30.84634,-23.472,0,-0.09236668,10577.16,2536.805
80.17982,S,80.17982,0.02741951,0,0.97,0,0,55.34218,0.04172595,0,0,0,0,0.0169231229593336,0.0169231229593336,0,-30.84465,-30.84465,-23.472,0,-0.09236668,10574.07,2534.458
80.27982,S,80.27982,0.02741771,0,0.97,0,0,55.34218,0.04172598,0,0,0,0,0.0169430224722404,0.0169430224722404,0,-30.84296,-30.84296,-23.472,0,-0.09236668,10570.99,2532.11
80.37982,S,80.37982,0.02741591,0,0.97,0,0,55.34218,0.04172599,0,0,0,0,0.0169585223306683,0.0169585223306683,0,-30.84126,-30.84126,-23.472,0,-0.09236668,10567.9,2529.763
80.47982,S,80.47982,0.02741412,0,0.97,0,0,55.34218,0.04172602,0,0,0,0,0.0169564069407357,0.0169564069407357,0,-30.83957,-30.83957,-23.472,0,-0.09236668,10564.82,2527.416
80.57982,S,80.57982,0.02741232,0,0.97,0,0,55.34218,0.04172603,0,0,0,0,0.016970735917532,0.016970735917532,0,-30.83787,-30.83787,-23.472,0,-0.09236668,10561.74,2525.069
80.67982,S,80.67982,0.02741053,0,0.97,0,0,55.34218,0.04172602,0,0,0,0,0.0169371218338483,0.0169371218338483,0,-30.83618,-30.83618,-23.472,0,-0.09236668,10558.65,2522.722
80.77982,S,80.77982,0.02740873,0,0.97,0,0,55.34218,0.04172603,0,0,0,0,0.0169502835095372,0.0169502835095372,0,-30.83448,-30.83448,-23.472,0,-0.09236668,10555.57,2520.375
80.87981,S,80.87981,0.02740694,0,0.97,0,0,55.34218,0.04172606,0,0,0,0,0.0169458255915771,0.0169458255915771,0,-30.83279,-30.83279,-23.472,0,-0.09236668,10552.49,2518.027
80.97981,S,80.97981,0.02740514,0,0.97,0,0,55.34218,0.04172606,0,0,0,0,0.0169578168987812,0.0169578168987812,0,-30.83109,-30.83109,-23.472,0,-0.09236668,10549.4,2515.68
81.07981,S,81.07981,0.02740335,0,0.97,0,0,55.34218,0.04172609,0,0,0,0,0.0169521864314675,0.0169521864314675,0,-30.8294,-30.8294,-23.472,0,-0.09236668,10546.32,2513.333
81.17981,S,81.17981,0.02740155,0,0.97,0,0,55.34218,0.04172609,0,0,0,0,0.0169630076269485,0.0169630076269485,0,-30.8277,-30.8277,-23.472,0,-0.09236668,10543.24,2510.986
81.27981,S,81.27981,0.02739976,0,0.97,0,0,55.34218,0.04172608,0,0,0,0,0.0169258992376342,0.0169258992376342,0,-30.82601,-30.82601,-23.472,0,-0.09236668,10540.15,2508.639
81.37981,S,81.37981,0.02739797,0,0.97,0,0,55.34218,0.04172611,0,0,0,0,0.0169355539008222,0.0169355539008222,0,-30.82432,-30.82432,-23.472,0,-0.09236668,10537.07,2506.292
81.4798,S,81.4798,0.02739617,0,0.97,0,0,55.34218,0.04172611,0,0,0,0,0.0169484390082602,0.0169484390082602,0,-30.82262,-30.82262,-23.472,0,-0.09236668,10533.99,2503.944
81.5798,S,81.5798,0.02739438,0,0.97,0,0,55.34218,0.04172613,0,0,0,0,0.0169360675148553,0.0169360675148553,0,-30.82093,-30.82093,-23.472,0,-0.09236668,10530.91,2501.597
81.6798,S,81.6798,0.02739258,0,0.97,0,0,55.34218,0.04172613,0,0,0,0,0.0169477831518421,0.0169477831518421,0,-30.81923,-30.81923,-23.472,0,-0.09236668,10527.83,2499.25
81.7798,S,81.7798,0.02739078,0,0.97,0,0,55.34218,0.04172611,0,0,0,0,0.0169039510310682,0.0169039510310682,0,-30.81754,-30.81754,-23.472,0,-0.09236668,10524.74,2496.903
81.8798,S,81.8798,0.02738899,0,0.97,0,0,55.34218,0.04172618,0,0,0,0,0.016944786433946,0.016944786433946,0,-30.81585,-30.81585,-23.472,0,-0.09236668,10521.66,2494.556
81.9798,S,81.9798,0.0273872,0,0.97,0,0,55.34218,0.04172616,0,0,0,0,0.0169206518909135,0.0169206518909135,0,-30.81416,-30.81416,-23.472,0,-0.09236668,10518.58,2492.208
82.0798,S,82.0798,0.02738541,0,0.97,0,0,55.34218,0.04172618,0,0,0,0,0.0169300338338942,0.0169300338338942,0,-30.81247,-30.81247,-23.472,0,-0.09236668,10515.5,2489.861
82.17979,S,82.17979,0.02738362,0,0.97,0,0,55.34218,0.0417262,0,0,0,0,0.0169388319717427,0.0169388319717427,0,-30.81078,-30.81078,-23.472,0,-0.09236668,10512.42,2487.514
82.27979,S,82.27979,0.02738183,0,0.97,0,0,55.34218,0.04172622,0,0,0,0,0.0169432316711493,0.0169432316711493,0,-30.80909,-30.80909,-23.472,0,-0.09236668,10509.34,2485.167
82.37979,S,82.37979,0.02738004,0,0.97,0,0,55.34218,0.04172621,0,0,0,0,0.0169205933387957,0.0169205933387957,0,-30.8074,-30.8074,-23.472,0,-0.09236668,10506.26,2482.82
82.47979,S,82.47979,0.02737825,0,0.97,0,0,55.34218,0.04172622,0,0,0,0,0.0169238290682827,0.0169238290682827,0,-30.80571,-30.80571,-23.472,0,-0.09236668,10503.18,2480.473
82.57979,S,82.57979,0.02737646,0,0.97,0,0,55.34218,0.04172624,0,0,0,0,0.0169302959454711,0.0169302959454711,0,-30.80402,-30.80402,-23.472,0,-0.09236668,10500.1,2478.125
82.67979,S,82.67979,0.02737467,0,0.97,0,0,55.34218,0.04172626,0,0,0,0,0.0169323646397714,0.0169323646397714,0,-30.80233,-30.80233,-23.472,0,-0.09236668,10497.02,2475.778
82.77979,S,82.77979,0.02737288,0,0.97,0,0,55.34218,0.04172628,0,0,0,0,0.0169376646096424,0.0169376646096424,0,-30.80064,-30.80064,-23.472,0,-0.09236668,10493.94,2473.431
82.87978,S,82.87978,0.02737109,0,0.97,0,0,55.34218,0.04172629,0,0,0,0,0.0169385665244945,0.0169385665244945,0,-30.79895,-30.79895,-23.472,0,-0.09236668,10490.86,2471.084
82.97978,S,82.97978,0.0273693,0,0.97,0,0,55.34218,0.04172631,0,0,0,0,0.0169426998428079,0.0169426998428079,0,-30.79726,-30.79726,-23.472,0,-0.09236668,10487.78,2468.737
83.07978,S,83.07978,0.02736751,0,0.97,0,0,55.34218,0.04172632,0,0,0,0,0.0169424352339647,0.0169424352339647,0,-30.79557,-30.79557,-23.472,0,-0.09236668,10484.7,2466.39
83.17978,S,83.17978,0.02736572,0,0.97,0,0,55.34218,0.0417263,0,0,0,0,0.0169151596648831,0.0169151596648831,0,-30.79388,-30.79388,-23.472,0,-0.09236668,10481.62,2464.042
83.27978,S,83.27978,0.02736393,0,0.97,0,0,55.34218,0.04172631,0,0,0,0,0.0169137321072981,0.0169137321072981,0,-30.79219,-30.79219,-23.472,0,-0.09236668,10478.54,2461.695
83.37978,S,83.37978,0.02736214,0,0.97,0,0,55.34218,0.04172632,0,0,0,0,0.0169155362087423,0.0169155362087423,0,-30.7905,-30.7905,-23.472,0,-0.09236668,10475.46,2459.348
83.47977,S,83.47977,0.02736035,0,0.97,0,0,55.34218,0.04172633,0,0,0,0,0.0169129426385979,0.0169129426385979,0,-30.78881,-30.78881,-23.472,0,-0.09236668,10472.38,2457.001
83.57977,S,83.57977,0.02735856,0,0.97,0,0,55.34218,0.04172634,0,0,0,0,0.0169135808553307,0.0169135808553307,0,-30.78712,-30.78712,-23.472,0,-0.09236668,10469.3,2454.654
83.67977,S,83.67977,0.02735677,0,0.97,0,0,55.34218,0.04172635,0,0,0,0,0.0169098215283725,0.0169098215283725,0,-30.78543,-30.78543,-23.472,0,-0.09236668,10466.22,2452.307
83.77977,S,83.77977,0.02735498,0,0.97,0,0,55.34218,0.04172636,0,0,0,0,0.0169092941161821,0.0169092941161821,0,-30.78374,-30.78374,-23.472,0,-0.09236668,10463.14,2449.959
83.87977,S,83.87977,0.02735319,0,0.97,0,0,55.34218,0.04172637,0,0,0,0,0.0169043692881559,0.0169043692881559,0,-30.78205,-30.78205,-23.472,0,-0.09236668,10460.07,2447.612
83.97977,S,83.97977,0.0273514,0,0.97,0,0,55.34218,0.04172637,0,0,0,0,0.0169026765027667,0.0169026765027667,0,-30.78036,-30.78036,-23.472,0,-0.09236668,10456.99,2445.265
84.07977,S,84.07977,0.02734962,0,0.97,0,0,55.34218,0.04172638,0,0,0,0,0.016896586429425,0.016896586429425,0,-30.77867,-30.77867,-23.472,0,-0.09236668,10453.91,2442.918
84.17976,S,84.17976,0.02734782,0,0.97,0,0,55.34218,0.04172639,0,0,0,0,0.0168937285265827,0.0168937285265827,0,-30.77698,-30.77698,-23.472,0,-0.09236668,10450.83,2440.571
84.27976,S,84.27976,0.02734604,0,0.97,0,0,55.34218,0.04172639,0,0,0,0,0.0168902881609156,0.0168902881609156,0,-30.77529,-30.77529,-23.472,0,-0.09236668,10447.75,2438.224
84.37976,S,84.37976,0.02734425,0,0.97,0,0,55.34218,0.0417264,0,0,0,0,0.0168824506991214,0.0168824506991214,0,-30.7736,-30.7736,-23.472,0,-0.09236668,10444.68,2435.876
84.47976,S,84.47976,0.02734247,0,0.97,0,0,55.34218,0.04172639,0,0,0,0,0.0168476462435123,0.0168476462435123,0,-30.77192,-30.77192,-23.472,0,-0.09236668,10441.6,2433.529
84.57976,S,84.57976,0.02734068,0,0.97,0,0,55.34218,0.04172639,0,0,0,0,0.016859539699368,0.016859539699368,0,-30.77023,-30.77023,-23.472,0,-0.09236668,10438.52,2431.182
84.67976,S,84.67976,0.02733889,0,0.97,0,0,55.34218,0.0417264,0,0,0,0,0.0168537745871475,0.0168537745871475,0,-30.76854,-30.76854,-23.472,0,-0.09236668,10435.45,2428.835
84.77975,S,84.77975,0.02733711,0,0.97,0,0,55.34218,0.04172642,0,0,0,0,0.0168436126340907,0.0168436126340907,0,-30.76686,-30.76686,-23.472,0,-0.09236668,10432.37,2426.488
84.87975,S,84.87975,0.02733532,0,0.97,0,0,55.34218,0.04172642,0,0,0,0,0.0168575789574916,0.0168575789574916,0,-30.76517,-30.76517,-23.472,0,-0.09236668,10429.29,2424.141
84.97975,S,84.97975,0.02733353,0,0.97,0,0,55.34218,0.04172642,0,0,0,0,0.0168462540570289,0.0168462540570289,0,-30.76348,-30.76348,-23.472,0,-0.09236668,10426.22,2421.793
85.07975,S,85.07975,0.02733175,0,0.97,0,0,55.34218,0.04172645,0,0,0,0,0.0168381619018234,0.0168381619018234,0,-30.7618,-30.7618,-23.472,0,-0.09236668,10423.14,2419.446
85.17975,S,85.17975,0.02732997,0,0.97,0,0,55.34218,0.04172648,0,0,0,0,0.0168465722699125,0.0168465722699125,0,-30.76012,-30.76012,-23.472,0,-0.09236668,10420.06,2417.099
85.27975,S,85.27975,0.02732818,0,0.97,0,0,55.34218,0.04172647,0,0,0,0,0.0168582178122705,0.0168582178122705,0,-30.75843,-30.75843,-23.472,0,-0.09236668,10416.99,2414.752
85.37975,S,85.37975,0.0273264,0,0.97,0,0,55.34218,0.0417265,0,0,0,0,0.0168445677812201,0.0168445677812201,0,-30.75675,-30.75675,-23.472,0,-0.09236668,10413.91,2412.405
85.47974,S,85.47974,0.02732461,0,0.97,0,0,55.34218,0.04172649,0,0,0,0,0.0168550533136482,0.0168550533136482,0,-30.75506,-30.75506,-23.472,0,-0.09236668,10410.84,2410.058
