Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
12.40019,S,12.40019,0.3973984,0.05435717,0.4528114,0.00808717,0,58.39935,12.79556,0.2281327,64.8335,85.00175,3.252943,-39.0569394526692,-39.02073,-1.681413,439.702461594914,423.5458,96.09331,74.47416,77.21723,8156.012,1295.243
12.41019,S,12.41019,0.3970608,0.05449833,0.4527928,0.008108513,0,58.39935,12.77111,0.2283069,64.8335,85.00175,3.252943,-39.0434450773543,-39.0073,-1.679628,439.322192330311,423.1557,96.07651,74.46275,77.20799,8160.244,1296.203
12.42019,S,12.42019,0.3967234,0.05464551,0.4527743,0.008129589,0,58.39935,12.74671,0.228472,64.8335,85.00175,3.252943,-39.0299806685446,-38.9939,-1.677842,438.942043433291,422.7657,96.05973,74.45132,77.19875,8164.471,1297.164
12.43019,S,12.43019,0.396386,0.05478667,0.4527557,0.008151562,0,58.39935,12.72233,0.2286607,64.8335,85.00175,3.252943,-39.0165268463617,-38.98051,-1.676069,438.5621092031,422.3759,96.04297,74.43987,77.18948,8168.695,1298.125
12.44019,S,12.44019,0.3960488,0.05492507,0.4527373,0.008172638,0,58.39935,12.698,0.2288225,64.8335,85.00175,3.252943,-39.003102518071,-38.96715,-1.674284,438.182293358827,421.9862,96.02622,74.42841,77.18021,8172.915,1299.085
12.45019,S,12.45019,0.3957117,0.05506636,0.4527188,0.008193299,0,58.39935,12.67371,0.2289713,64.8335,85.00175,3.252943,-38.9896979944207,-38.95381,-1.672494,437.802694294721,421.5967,96.0095,74.41692,77.17091,8177.13,1300.045
12.46019,S,12.46019,0.3953748,0.05520602,0.4527004,0.008214394,0,58.39935,12.64945,0.2291306,64.8335,85.00175,3.252943,-38.9763138761026,-38.94049,-1.670713,437.423213687327,421.2073,95.99279,74.40543,77.16161,8181.342,1301.005
12.47019,S,12.47019,0.3950379,0.05535093,0.452682,0.008235246,0,58.39935,12.62524,0.2292817,64.8335,85.00175,3.252943,-38.9629496483921,-38.92719,-1.668929,437.043851576164,420.818,95.9761,74.39391,77.15229,8185.55,1301.965
12.48019,S,12.48019,0.3947012,0.05549093,0.4526636,0.00825688,0,58.39935,12.60106,0.2294529,64.8335,85.00175,3.252943,-38.9496059965318,-38.91391,-1.667158,436.664706343792,420.4289,95.95943,74.38237,77.14295,8189.754,1302.925
12.49019,S,12.49019,0.3943646,0.05563623,0.4526452,0.008277781,0,58.39935,12.57692,0.2296022,64.8335,85.00175,3.252943,-38.9362919692988,-38.90066,-1.665378,436.285679678986,420.0399,95.94277,74.37082,77.1336,8193.955,1303.884
12.50019,S,12.50019,0.3940282,0.05577898,0.4526269,0.008299476,0,58.39935,12.55282,0.2297719,64.8335,85.00175,3.252943,-38.9229884835235,-38.88742,-1.66361,435.906771621567,419.651,95.92613,74.35925,77.12424,8198.151,1304.844
12.51019,S,12.51019,0.3936918,0.05592579,0.4526086,0.008320787,0,58.39935,12.52876,0.2299296,64.8335,85.00175,3.252943,-38.9097148792692,-38.87421,-1.661839,435.528082607896,419.2623,95.90952,74.34767,77.11485,8202.344,1305.803
12.52019,S,12.52019,0.3933556,0.05607022,0.4525904,0.008342705,0,58.39935,12.50473,0.2301022,64.8335,85.00175,3.252943,-38.8964516873458,-38.86101,-1.660077,435.149510209426,418.8737,95.89292,74.33606,77.10545,8206.532,1306.762
12.53019,S,12.53019,0.3930195,0.05621317,0.4525722,0.008364269,0,58.39935,12.48075,0.2302635,64.8335,85.00175,3.252943,-38.883218377019,-38.84784,-1.658312,434.771058598947,418.4852,95.87634,74.32444,77.09604,8210.717,1307.721
12.54019,S,12.54019,0.3926835,0.05635834,0.452554,0.008385611,0,58.39935,12.4568,0.2304172,64.8335,85.00175,3.252943,-38.8699950095112,-38.83468,-1.656545,434.392821999704,418.0969,95.85978,74.3128,77.08662,8214.897,1308.679
12.55019,S,12.55019,0.3923476,0.05650113,0.4525358,0.008407285,0,58.39935,12.43289,0.2305784,64.8335,85.00175,3.252943,-38.8568019076346,-38.82155,-1.654784,434.014704192301,417.7087,95.84323,74.30114,77.07718,8219.074,1309.638
12.56019,S,12.56019,0.3920119,0.05665058,0.4525176,0.008428603,0,58.39935,12.40903,0.2307284,64.8335,85.00175,3.252943,-38.8436286544906,-38.80844,-1.653019,433.636705217173,417.3206,95.8267,74.28947,77.06772,8223.247,1310.596
12.57019,S,12.57019,0.3916763,0.0567987,0.4524995,0.008450915,0,58.39935,12.38519,0.2309037,64.8335,85.00175,3.252943,-38.8304761010652,-38.79535,-1.65127,433.258827189515,416.9326,95.81019,74.27777,77.05824,8227.416,1311.554
12.58019,S,12.58019,0.3913407,0.05694808,0.4524814,0.008473028,0,58.39935,12.36139,0.2310722,64.8335,85.00175,3.252943,-38.8173434386065,-38.78228,-1.649518,432.881164304517,416.5448,95.79369,74.26607,77.04875,8231.581,1312.512
12.59019,S,12.59019,0.3910054,0.05709534,0.4524634,0.00849533,0,58.39935,12.33764,0.2312443,64.8335,85.00175,3.252943,-38.8042310921429,-38.76923,-1.647773,432.503618287861,416.1571,95.77721,74.25434,77.03925,8235.742,1313.47
12.60019,S,12.60019,0.3906701,0.05724344,0.4524453,0.008517317,0,58.39935,12.31392,0.2314059,64.8335,85.00175,3.252943,-38.7911385519493,-38.7562,-1.646023,432.126195413469,415.7695,95.76075,74.24259,77.02972,8239.899,1314.428
12.61019,S,12.61019,0.3903349,0.05739291,0.4524273,0.008539428,0,58.39935,12.29022,0.2315695,64.8335,85.00175,3.252943,-38.7780661578201,-38.74319,-1.644276,431.748987779161,415.3821,95.74431,74.23083,77.0202,8244.054,1315.385
12.62019,S,12.62019,0.3899999,0.05754134,0.4524093,0.008561742,0,58.39935,12.26658,0.2317369,64.8335,85.00175,3.252943,-38.7650139519656,-38.7302,-1.642533,431.371899205511,414.9948,95.72788,74.21905,77.01065,8248.204,1316.343
12.63019,S,12.63019,0.3896649,0.05768878,0.4523914,0.008583905,0,58.39935,12.24298,0.2318987,64.8335,85.00175,3.252943,-38.7519917134606,-38.71724,-1.640789,430.994929733694,414.6076,95.71147,74.20724,77.00108,8252.351,1317.3
12.64019,S,12.64019,0.3893301,0.05783864,0.4523734,0.008605915,0,58.39935,12.2194,0.2320547,64.8335,85.00175,3.252943,-38.7389795027712,-38.70429,-1.639045,430.618177682419,414.2206,95.69508,74.19543,76.9915,8256.493,1318.257
12.65019,S,12.65019,0.3889955,0.05798759,0.4523555,0.008628293,0,58.39935,12.19587,0.232219,64.8335,85.00175,3.252943,-38.7259875647071,-38.69136,-1.637307,430.241544807313,413.8337,95.67871,74.18359,76.98191,8260.632,1319.214
12.66019,S,12.66019,0.3886609,0.05813567,0.4523377,0.008650525,0,58.39935,12.17238,0.2323779,64.8335,85.00175,3.252943,-38.7130256364103,-38.67846,-1.635569,429.865031149872,413.4469,95.66235,74.17174,76.97229,8264.767,1320.171
12.67019,S,12.67019,0.3883265,0.05828961,0.4523198,0.008672639,0,58.39935,12.14891,0.2325317,64.8335,85.00175,3.252943,-38.7000736514304,-38.66557,-1.633829,429.488638841651,413.0602,95.64602,74.15987,76.96266,8268.897,1321.127
12.68019,S,12.68019,0.3879921,0.05843941,0.452302,0.008695624,0,58.39935,12.12549,0.2327075,64.8335,85.00175,3.252943,-38.6871423183054,-38.6527,-1.632104,429.112462006649,412.6737,95.6297,74.14797,76.95303,8273.024,1322.084
12.6902,S,12.6902,0.3876579,0.05858944,0.4522842,0.008717985,0,58.39935,12.10211,0.232865,64.8335,85.00175,3.252943,-38.6742406151239,-38.63986,-1.63037,428.736406599079,412.2873,95.6134,74.13606,76.94337,8277.147,1323.04
12.7002,S,12.7002,0.3873239,0.05874249,0.4522664,0.008740389,0,58.39935,12.07876,0.2330219,64.8335,85.00175,3.252943,-38.6613490240052,-38.62703,-1.628638,428.360466381795,411.901,95.59711,74.12414,76.93369,8281.267,1323.996
12.7102,S,12.7102,0.3869899,0.05889348,0.4522487,0.008763237,0,58.39935,12.05545,0.2331892,64.8335,85.00175,3.252943,-38.648487821778,-38.61423,-1.626915,427.984745923825,411.5149,95.58084,74.11219,76.924,8285.382,1324.952
12.7202,S,12.7202,0.386656,0.0590427,0.452231,0.008785778,0,58.39935,12.03218,0.2333467,64.8335,85.00175,3.252943,-38.6356365206958,-38.60144,-1.625189,427.609144917901,411.1289,95.56459,74.10023,76.91429,8289.493,1325.907
12.7302,S,12.7302,0.3863223,0.05919913,0.4522133,0.008808061,0,58.39935,12.00894,0.2334957,64.8335,85.00175,3.252943,-38.6228151034334,-38.58868,-1.62346,427.233665505512,410.743,95.54836,74.08824,76.90457,8293.601,1326.863
12.7402,S,12.7402,0.3859887,0.05935402,0.4521956,0.008831414,0,58.39935,11.98573,0.2336711,64.8335,85.00175,3.252943,-38.6100043021226,-38.57593,-1.621745,426.858303532139,410.3572,95.53214,74.07624,76.89483,8297.704,1327.818
12.7502,S,12.7502,0.3856552,0.05950699,0.452178,0.008854536,0,58.39935,11.96257,0.2338392,64.8335,85.00175,3.252943,-38.597223552285,-38.56321,-1.620031,426.48316147108,409.9716,95.51595,74.06422,76.88508,8301.804,1328.774
12.7602,S,12.7602,0.3853218,0.05966419,0.4521604,0.008877377,0,58.39935,11.93945,0.233998,64.8335,85.00175,3.252943,-38.5844526618685,-38.5505,-1.618313,426.108136922442,409.5861,95.49977,74.05219,76.87531,8305.899,1329.729
12.7702,S,12.7702,0.3849885,0.05981883,0.4521428,0.008900849,0,58.39935,11.91636,0.2341719,64.8335,85.00175,3.252943,-38.5717122005029,-38.53782,-1.616605,425.733229924251,409.2007,95.4836,74.04013,76.86552,8309.991,1330.684
12.7802,S,12.7802,0.3846554,0.05997278,0.4521253,0.008923938,0,58.39935,11.8933,0.2343341,64.8335,85.00175,3.252943,-38.558981598636,-38.52515,-1.614893,425.358542946538,408.8155,95.46745,74.02805,76.85572,8314.079,1331.638
12.7902,S,12.7902,0.3843224,0.06013107,0.4521077,0.008946914,0,58.39935,11.87029,0.2344917,64.8335,85.00175,3.252943,-38.5462710571999,-38.5125,-1.613182,424.983973593245,408.4304,95.45132,74.01597,76.8459,8318.163,1332.593
12.8002,S,12.8002,0.3839895,0.06028889,0.4520902,0.00897055,0,58.39935,11.84731,0.2346648,64.8335,85.00175,3.252943,-38.5335908602072,-38.49988,-1.611479,424.609526123041,408.0454,95.4352,74.00385,76.83607,8322.243,1333.547
12.8102,S,12.8102,0.3836567,0.06044855,0.4520727,0.008994117,0,58.39935,11.82437,0.2348346,64.8335,85.00175,3.252943,-38.5209207738105,-38.48727,-1.609778,424.2352005838,407.6605,95.41911,73.99173,76.82622,8326.319,1334.502
12.8202,S,12.8202,0.383324,0.06060244,0.4520553,0.009017949,0,58.39935,11.80145,0.2350095,64.8335,85.00175,3.252943,-38.5082808222141,-38.47469,-1.60808,423.861088883996,407.2758,95.40303,73.97958,76.81636,8330.393,1335.456
12.8302,S,12.8302,0.3829915,0.06076181,0.4520379,0.009040927,0,58.39935,11.77859,0.2351606,64.8335,85.00175,3.252943,-38.4956505219684,-38.46212,-1.606373,423.487097078194,406.8912,95.38696,73.96741,76.80647,8334.462,1336.41
12.8402,S,12.8402,0.3826591,0.060922,0.4520205,0.009064725,0,58.39935,11.75575,0.2353313,64.8335,85.00175,3.252943,-38.4830407409366,-38.44957,-1.604678,423.113227326357,406.5067,95.37092,73.95522,76.79658,8338.527,1337.364
12.8502,S,12.8502,0.3823267,0.06108209,0.4520031,0.009088642,0,58.39935,11.73295,0.2355034,64.8335,85.00175,3.252943,-38.4704610944384,-38.43705,-1.602986,422.739477558797,406.1223,95.35489,73.94302,76.78666,8342.589,1338.317
12.8602,S,12.8602,0.3819945,0.06123767,0.4519858,0.009112542,0,58.39935,11.71019,0.2356736,64.8335,85.00175,3.252943,-38.4578915164186,-38.42454,-1.601295,422.365941762792,405.7381,95.33887,73.93079,76.77673,8346.646,1339.271
12.8702,S,12.8702,0.3816624,0.06139988,0.4519684,0.009135768,0,58.39935,11.68746,0.2358244,64.8335,85.00175,3.252943,-38.4453415821283,-38.41205,-1.599595,421.992528144705,405.354,95.32287,73.91856,76.76678,8350.7,1340.224
12.8802,S,12.8802,0.3813305,0.06156309,0.4519511,0.009159985,0,58.39935,11.66477,0.2359993,64.8335,85.00175,3.252943,-38.432822281693,-38.39959,-1.59791,421.619236753254,404.97,95.30689,73.9063,76.75682,8354.75,1341.177
12.8902,S,12.8902,0.3809986,0.06172635,0.4519339,0.009184356,0,58.39935,11.64211,0.2361764,64.8335,85.00175,3.252943,-38.4203031827879,-38.38713,-1.596229,421.246065512894,404.5861,95.29093,73.89401,76.74684,8358.796,1342.13
12.9002,S,12.9002,0.3806668,0.06188856,0.4519167,0.009208728,0,58.39935,11.61949,0.2363517,64.8335,85.00175,3.252943,-38.4078140931543,-38.3747,-1.594548,420.873014467842,404.2023,95.27499,73.88171,76.73684,8362.838,1343.083
12.9102,S,12.9102,0.3803352,0.06204843,0.4518995,0.009232945,0,58.39935,11.59691,0.2365216,64.8335,85.00175,3.252943,-38.395345021549,-38.36229,-1.592867,420.50018182298,403.8187,95.25906,73.86939,76.72683,8366.876,1344.036
12.9202,S,12.9202,0.3800036,0.06221314,0.4518822,0.009256812,0,58.39935,11.57436,0.2366808,64.8335,85.00175,3.252943,-38.3829058351187,-38.34991,-1.591183,420.127467324073,403.4352,95.24315,73.85706,76.7168,8370.91,1344.988
12.9302,S,12.9302,0.3796722,0.06238023,0.4518651,0.009281405,0,58.39935,11.55185,0.2368568,64.8335,85.00175,3.252943,-38.37047708998,-38.33754,-1.589509,419.754875272469,403.0518,95.22726,73.8447,76.70676,8374.94,1345.941
12.9402,S,12.9402,0.3793409,0.06254642,0.451848,0.009306349,0,58.39935,11.52938,0.23704,64.8335,85.00175,3.252943,-38.3580586197175,-38.32518,-1.587841,419.382403585266,402.6685,95.21138,73.83232,76.69669,8378.967,1346.893
12.9502,S,12.9502,0.3790097,0.06270825,0.4518309,0.009331165,0,58.39935,11.50693,0.2372183,64.8335,85.00175,3.252943,-38.3456701171864,-38.31285,-1.586172,419.010148315794,402.2854,95.19552,73.81992,76.68661,8382.989,1347.845
12.9602,S,12.9602,0.3786787,0.06287043,0.4518138,0.009355322,0,58.39935,11.48452,0.237378,64.8335,85.00175,3.252943,-38.3332913103731,-38.30053,-1.584495,418.638013488204,401.9024,95.17967,73.80751,76.67651,8387.008,1348.797
12.9702,S,12.9702,0.3783477,0.06303982,0.4517967,0.009379541,0,58.39935,11.46215,0.2375377,64.8335,85.00175,3.252943,-38.3209425960531,-38.28824,-1.58282,418.26599914753,401.5195,95.16384,73.79507,76.6664,8391.023,1349.748
12.9802,S,12.9802,0.3780169,0.06321064,0.4517797,0.009404827,0,58.39935,11.43982,0.2377227,64.8335,85.00175,3.252943,-38.3086145605505,-38.27597,-1.581161,417.894107477773,401.1367,95.14803,73.78262,76.65627,8395.035,1350.7
12.9902,S,12.9902,0.3776861,0.06337725,0.4517627,0.009430336,0,58.39935,11.41752,0.2379116,64.8335,85.00175,3.252943,-38.2962967161074,-38.26371,-1.579506,417.52243237247,400.7541,95.13224,73.77016,76.64613,8399.043,1351.651
13.0002,S,13.0002,0.3773556,0.06354319,0.4517457,0.009455211,0,58.39935,11.39525,0.2380827,64.8335,85.00175,3.252943,-38.2839986005803,-38.25147,-1.577844,417.150877880803,400.3716,95.11646,73.75766,76.63596,8403.047,1352.603
13.0102,S,13.0102,0.3770251,0.06371086,0.4517287,0.009479985,0,58.39935,11.37302,0.2382495,64.8335,85.00175,3.252943,-38.2717204618144,-38.23925,-1.576181,416.77944404829,399.9892,95.1007,73.74515,76.62578,8407.047,1353.554
13.0202,S,13.0202,0.3766947,0.06387796,0.4517118,0.009505015,0,58.39935,11.35083,0.2384212,64.8335,85.00175,3.252943,-38.2594724973056,-38.22706,-1.574522,416.408130920582,399.6069,95.08495,73.73261,76.61559,8411.043,1354.505
13.0302,S,13.0302,0.3763644,0.06404898,0.4516949,0.009529969,0,58.39935,11.32867,0.2385892,64.8335,85.00175,3.252943,-38.2472346003851,-38.21488,-1.572864,416.037034502417,399.2248,95.06922,73.72007,76.60537,8415.035,1355.455
13.0402,S,13.0402,0.3760343,0.06422052,0.451678,0.009555503,0,58.39935,11.30655,0.23877,64.8335,85.00175,3.252943,-38.2350170502407,-38.20272,-1.571214,415.666061016799,398.8428,95.05351,73.7075,76.59514,8419.023,1356.406
13.0502,S,13.0502,0.3757043,0.06439278,0.4516611,0.009581115,0,58.39935,11.28446,0.2389509,64.8335,85.00175,3.252943,-38.2228196409408,-38.19058,-1.569567,415.295208364424,398.4609,95.03782,73.69492,76.58489,8423.008,1357.356
13.0602,S,13.0602,0.3753744,0.06456582,0.4516443,0.009606829,0,58.39935,11.2624,0.2391326,64.8335,85.00175,3.252943,-38.2106323397112,-38.17845,-1.567922,414.924476591435,398.0791,95.02214,73.6823,76.57462,8426.988,1358.307
13.0702,S,13.0702,0.3750446,0.06473967,0.4516275,0.009632663,0,58.39935,11.24038,0.2393156,64.8335,85.00175,3.252943,-38.1984751706256,-38.16635,-1.56628,414.553865744108,397.6974,95.00648,73.66968,76.56435,8430.965,1359.257
13.0802,S,13.0802,0.3747149,0.06490963,0.4516107,0.009658617,0,58.39935,11.2184,0.2394998,64.8335,85.00175,3.252943,-38.1863381009819,-38.15427,-1.56464,414.183471796363,397.3159,94.99083,73.65703,76.55405,8434.938,1360.207
13.0902,S,13.0902,0.3743853,0.06507929,0.451594,0.009683997,0,58.39935,11.19645,0.239668,64.8335,85.00175,3.252943,-38.1742108115418,-38.1422,-1.562994,413.813198854566,396.9345,94.9752,73.64436,76.54373,8438.908,1361.157
13.1002,S,13.1002,0.3740559,0.0652521,0.4515773,0.009709327,0,58.39935,11.17454,0.2398332,64.8335,85.00175,3.252943,-38.1621134907385,-38.13016,-1.561347,413.443049123733,396.5532,94.95959,73.63167,76.53339,8442.874,1362.106
13.1102,S,13.1102,0.3737265,0.06543155,0.4515606,0.009735128,0,58.39935,11.15265,0.2400082,64.8335,85.00175,3.252943,-38.1500265234792,-38.11813,-1.559708,413.07302049554,396.172,94.94399,73.61897,76.52304,8446.836,1363.056
13.1202,S,13.1202,0.3733973,0.06561204,0.4515439,0.009761919,0,58.39935,11.13081,0.240206,64.8335,85.00175,3.252943,-38.1379601867412,-38.10612,-1.558084,412.703113016898,395.7909,94.92841,73.60624,76.51267,8450.794,1364.005
13.13021,S,13.13021,0.3730682,0.06579241,0.4515272,0.009788865,0,58.39935,11.109,0.2404057,64.8335,85.00175,3.252943,-38.1259039569142,-38.09412,-1.556462,412.333326734853,395.4099,94.91285,73.59349,76.50229,8454.748,1364.954
13.14021,S,13.14021,0.3727391,0.06597031,0.4515106,0.009815793,0,58.39935,11.08721,0.2406029,64.8335,85.00175,3.252943,-38.1138777356503,-38.08215,-1.55484,411.963757585874,395.0291,94.8973,73.58073,76.49188,8458.698,1365.903
13.15021,S,13.15021,0.3724102,0.06614937,0.451494,0.009842355,0,58.39935,11.06548,0.2407897,64.8335,85.00175,3.252943,-38.1018714498731,-38.0702,-1.553216,411.594309715149,394.6484,94.88177,73.56794,76.48146,8462.645,1366.852
13.16021,S,13.16021,0.3720814,0.06632966,0.4514774,0.009869087,0,58.39935,11.04377,0.2409786,64.8335,85.00175,3.252943,-38.0898752711063,-38.05826,-1.551594,411.224983170089,394.2678,94.86625,73.55513,76.47102,8466.587,1367.801
13.17021,S,13.17021,0.3717527,0.06651101,0.4514608,0.009896007,0,58.39935,11.02209,0.2411701,64.8335,85.00175,3.252943,-38.077899231657,-38.04634,-1.549975,410.8557801682,393.8873,94.85075,73.5423,76.46056,8470.525,1368.75
13.18021,S,13.18021,0.3714241,0.06669005,0.4514444,0.009923082,0,58.39935,11.00045,0.2413639,64.8335,85.00175,3.252943,-38.065943372038,-38.03444,-1.54836,410.486794454037,393.507,94.83527,73.52946,76.4501,8474.461,1369.698
13.19021,S,13.19021,0.3710957,0.06686922,0.4514278,0.009949815,0,58.39935,10.97884,0.2415474,64.8335,85.00175,3.252943,-38.0540073668291,-38.02256,-1.546741,410.117930198967,393.1268,94.81981,73.51659,76.43961,8478.393,1370.646
13.20021,S,13.20021,0.3707674,0.06704979,0.4514114,0.009976564,0,58.39935,10.95727,0.2417295,64.8335,85.00175,3.252943,-38.0420914195727,-38.0107,-1.545123,409.749187450916,392.7467,94.80436,73.5037,76.42909,8482.32,1371.594
13.21021,S,13.21021,0.3704392,0.06723281,0.4513949,0.01000353,0,58.39935,10.93574,0.2419151,64.8335,85.00175,3.252943,-38.0302056843899,-37.99887,-1.54351,409.380568434574,392.3667,94.78893,73.49079,76.41856,8486.244,1372.542
13.22021,S,13.22021,0.370111,0.06741632,0.4513785,0.01003085,0,58.39935,10.91423,0.2421073,64.8335,85.00175,3.252943,-38.0183201451011,-37.98704,-1.541901,409.012068846573,391.9868,94.77351,73.47787,76.40802,8490.164,1373.49
13.23021,S,13.23021,0.369783,0.06760014,0.451362,0.01005825,0,58.39935,10.89277,0.2422997,64.8335,85.00175,3.252943,-38.0064547038965,-37.97523,-1.540294,408.643690910213,391.607,94.75811,73.46491,76.39745,8494.08,1374.438
13.24021,S,13.24021,0.3694551,0.06778187,0.4513457,0.01008569,0,58.39935,10.87133,0.2424913,64.8335,85.00175,3.252943,-37.9946193929956,-37.96345,-1.53869,408.275530498336,391.2274,94.74272,73.45194,76.38688,8497.992,1375.385
13.25021,S,13.25021,0.3691274,0.067964,0.4513294,0.01011283,0,58.39935,10.84993,0.2426736,64.8335,85.00175,3.252943,-37.9827939453791,-37.95168,-1.537082,407.907491822059,390.8479,94.72735,73.43895,76.37628,8501.9,1376.333
13.26021,S,13.26021,0.3687997,0.0681478,0.451313,0.01014002,0,58.39935,10.82856,0.2428555,64.8335,85.00175,3.252943,-37.9709885554817,-37.93993,-1.535475,407.539574930105,390.4685,94.71199,73.42594,76.36567,8505.805,1377.28
13.27021,S,13.27021,0.3684722,0.06833538,0.4512967,0.01016745,0,58.39935,10.80723,0.2430414,64.8335,85.00175,3.252943,-37.9592033849517,-37.9282,-1.533873,407.171784244742,390.0892,94.69666,73.41291,76.35503,8509.706,1378.227
13.28021,S,13.28021,0.3681447,0.06851877,0.4512804,0.01019546,0,58.39935,10.78592,0.243239,64.8335,85.00175,3.252943,-37.9474285223608,-37.91648,-1.532278,406.80420905789,389.7101,94.68134,73.39986,76.34438,8513.604,1379.174
13.29021,S,13.29021,0.3678174,0.06870519,0.4512641,0.01022284,0,58.39935,10.76466,0.2434201,64.8335,85.00175,3.252943,-37.935683426326,-37.90479,-1.530677,406.436755792493,389.3311,94.66604,73.38678,76.33371,8517.497,1380.121
13.30021,S,13.30021,0.3674903,0.06889596,0.4512479,0.01025068,0,58.39935,10.74343,0.2436098,64.8335,85.00175,3.252943,-37.9239586298067,-37.89312,-1.529083,406.069328713148,388.9521,94.65075,73.37369,76.32302,8521.387,1381.067
13.31021,S,13.31021,0.3671631,0.06908471,0.4512317,0.01027916,0,58.39935,10.72223,0.2438131,64.8335,85.00175,3.252943,-37.9122441806946,-37.88146,-1.527497,405.70212163871,388.5733,94.63548,73.36057,76.31232,8525.272,1382.014
13.32021,S,13.32021,0.3668361,0.06927335,0.4512155,0.01030734,0,58.39935,10.70106,0.2440076,64.8335,85.00175,3.252943,-37.9005496676325,-37.86982,-1.525909,405.335032246993,388.1946,94.62022,73.34744,76.30159,8529.154,1382.96
13.33021,S,13.33021,0.3665093,0.06946503,0.4511994,0.01033551,0,58.39935,10.67992,0.2441995,64.8335,85.00175,3.252943,-37.8888651392266,-37.85819,-1.52432,404.968067168103,387.816,94.60497,73.33429,76.29085,8533.032,1383.906
13.34021,S,13.34021,0.3661825,0.06965771,0.4511832,0.01036412,0,58.39935,10.65883,0.2444003,64.8335,85.00175,3.252943,-37.87721094128,-37.84659,-1.522739,404.601222059823,387.4375,94.58974,73.32111,76.28008,8536.906,1384.852
13.35021,S,13.35021,0.3658558,0.06985126,0.4511671,0.01039289,0,58.39935,10.63776,0.2446027,64.8335,85.00175,3.252943,-37.865566888506,-37.835,-1.521161,404.234499167296,387.0591,94.57452,73.30791,76.26931,8540.776,1385.798
13.36021,S,13.36021,0.3655291,0.07004423,0.451151,0.01042178,0,58.39935,10.61672,0.2448064,64.8335,85.00175,3.252943,-37.8539428923587,-37.82343,-1.519584,403.867996487012,386.6809,94.55932,73.2947,76.25851,8544.644,1386.743
13.37021,S,13.37021,0.3652028,0.07024045,0.4511349,0.0104506,0,58.39935,10.59573,0.2450064,64.8335,85.00175,3.252943,-37.842338952851,-37.81188,-1.518008,403.501618316459,386.3028,94.54414,73.28146,76.2477,8548.507,1387.689
13.38021,S,13.38021,0.3648764,0.07042977,0.4511189,0.01047989,0,58.39935,10.57476,0.2452153,64.8335,85.00175,3.252943,-37.8307452784563,-37.80034,-1.516438,403.135360300309,385.9248,94.52898,73.2682,76.23686,8552.366,1388.634
13.39021,S,13.39021,0.3645502,0.07062034,0.4511029,0.01050816,0,58.39935,10.55383,0.2453984,64.8335,85.00175,3.252943,-37.8191811717196,-37.78883,-1.514857,402.769222483937,385.5469,94.51382,73.25491,76.22601,8556.222,1389.579
13.40021,S,13.40021,0.3642241,0.07081532,0.4510869,0.01053661,0,58.39935,10.53293,0.245584,64.8335,85.00175,3.252943,-37.8076372021241,-37.77734,-1.513279,402.403211539429,385.1691,94.49869,73.24161,76.21513,8560.073,1390.525
13.41021,S,13.41021,0.3638981,0.0710104,0.4510709,0.01056573,0,58.39935,10.51206,0.2457834,64.8335,85.00175,3.252943,-37.7961036174855,-37.76586,-1.51171,402.037320896184,384.7914,94.48357,73.22828,76.20425,8563.921,1391.469
13.42021,S,13.42021,0.3635721,0.07120517,0.451055,0.01059485,0,58.39935,10.49123,0.2459808,64.8335,85.00175,3.252943,-37.7845900493823,-37.7544,-1.510141,401.671650728135,384.4139,94.46847,73.21494,76.19334,8567.765,1392.414
13.43021,S,13.43021,0.3632464,0.07140138,0.451039,0.01062393,0,58.39935,10.47042,0.2461753,64.8335,85.00175,3.252943,-37.7730865458309,-37.74295,-1.508573,401.306100946256,384.0365,94.45338,73.20157,76.18242,8571.605,1393.359
13.44021,S,13.44021,0.3629208,0.07159988,0.4510232,0.01065322,0,58.39935,10.44966,0.2463729,64.8335,85.00175,3.252943,-37.7616131706918,-37.73153,-1.507008,400.940676028115,383.6592,94.43831,73.18818,76.17147,8575.442,1394.303
13.45021,S,13.45021,0.3625952,0.07180201,0.4510073,0.01068287,0,58.39935,10.42892,0.2465766,64.8335,85.00175,3.252943,-37.7501600514289,-37.72013,-1.505449,400.575376030282,383.282,94.42326,73.17477,76.16051,8579.275,1395.248
13.46021,S,13.46021,0.3622698,0.07199994,0.4509914,0.01071304,0,58.39935,10.40822,0.2467905,64.8335,85.00175,3.252943,-37.7387172354097,-37.70874,-1.503897,400.210198790255,382.9049,94.40823,73.16134,76.14952,8583.104,1396.192
13.47021,S,13.47021,0.3619444,0.07219951,0.4509756,0.01074259,0,58.39935,10.38755,0.2469885,64.8335,85.00175,3.252943,-37.7272842044126,-37.69736,-1.502339,399.845142138743,382.5279,94.39321,73.14788,76.13852,8586.93,1397.136
13.48021,S,13.48021,0.3616191,0.07239948,0.4509598,0.01077239,0,58.39935,10.36691,0.2471897,64.8335,85.00175,3.252943,-37.7158812615215,-37.68601,-1.500783,399.480206122358,382.151,94.3782,73.13441,76.1275,8590.751,1398.08
